k,2,75
l,7,529
h,4,72
g,6,96
u,8,46
z,6,255
n,9,52
n,6,194
y,4,23
w,9,446
q,4,61
b,9,958
p,2,94
c,9,117
b,3,50
d,8,405
u,3,3
e,8,345
a,9,47
f,8,404
o,7,11
a,3,674
b,5,37
u,3,167
h,5,3
y,3,754
z,8,85
h,3,788
a,7,82
t,2,20
h,4,21
x,2,409
x,4,3
v,2,842
q,7,38
p,5,174
d,4,74
i,5,561
n,8,19
o,5,277
o,6,68
m,4,179
i,3,64
q,4,471
x,4,89
r,4,845
l,3,39
s,4,824
l,9,62
j,7,39
b,6,82
k,7,141
g,9,74
l,7,29
a,3,15
g,6,258
w,9,67
z,6,860
i,3,45
n,6,557
g,4,55
w,9,465
q,3,92
b,9,973
i,3,89
c,9,678
a,8,18
d,8,563
b,8,45
e,8,364
q,2,18
f,8,971
n,9,34
a,8,302
p,2,19
u,8,564
c,3,59
y,8,746
s,7,26
h,8,507
s,7,63
t,2,177
e,5,35
x,2,119
w,9,45
v,2,562
e,9,86
p,5,308
y,9,60
i,5,784
w,5,18
o,5,265
w,2,20
m,4,403
x,9,75
q,4,98
b,9,23
r,4,987
d,5,32
s,4,654
m,7,12
j,7,989
l,9,40
k,7,994
y,9,89
l,7,430
c,2,2
g,6,72
k,6,40
z,6,619
w,4,54
n,6,906
a,8,38
w,9,795
s,9,86
b,9,509
s,3,5
c,9,405
m,8,47
d,8,13
n,6,53
e,8,73
o,2,54
f,8,292
h,7,33
a,8,585
m,2,55
u,8,720
g,6,37
y,8,998
m,6,47
h,8,368
u,9,63
t,2,318
w,9,51
x,2,143
w,7,72
v,2,502
w,5,57
p,5,133
k,7,29
i,5,507
h,4,25
o,5,528
t,7,54
m,4,506
j,9,2
q,4,504
r,3,69
r,4,835
s,6,95
s,4,267
l,5,13
j,7,63
t,3,71
k,7,775
z,7,65
l,7,445
g,5,10
g,6,195
c,4,93
z,6,163
l,7,67
n,6,602
o,5,29
w,9,717
c,2,35
b,9,198
b,3,52
c,9,997
p,8,36
d,8,919
g,3,65
e,8,73
m,8,46
f,8,36
n,6,45
a,3,814
m,5,22
u,3,494
i,3,4
y,3,897
b,6,27
h,3,398
d,4,59
t,2,447
r,3,52
x,2,150
z,4,10
v,2,472
t,5,42
p,5,730
r,9,46
i,5,45
d,9,45
o,5,760
s,6,24
m,4,670
x,9,69
q,4,446
o,6,59
r,4,543
o,7,76
s,4,391
s,8,53
j,7,340
m,9,38
k,7,428
y,9,18
l,7,267
y,9,91
g,6,401
f,2,29
z,6,13
a,6,10
n,6,46
f,3,40
w,9,605
p,6,25
b,9,963
t,4,44
c,9,919
b,4,16
d,8,237
g,4,59
e,8,727
n,2,22
f,8,813
f,6,7
a,8,74
s,7,70
u,8,629
b,9,86
y,8,280
i,9,69
h,8,576
y,2,10
t,2,818
g,2,17
x,2,107
t,3,72
v,2,349
t,6,75
p,5,732
w,3,39
i,5,326
v,9,51
o,5,388
i,2,97
m,4,47
r,2,90
q,4,119
g,6,2
r,4,606
h,2,1
s,4,615
j,5,42
j,7,753
u,7,72
k,7,338
a,6,69
l,7,132
h,4,22
g,6,713
c,5,1
z,6,249
h,7,44
n,6,235
z,7,12
w,9,534
e,4,22
b,9,236
s,6,41
c,9,881
d,5,2
d,8,997
y,5,19
e,8,789
b,5,11
f,8,686
j,2,71
a,3,912
y,3,71
u,3,858
d,4,8
y,3,633
a,8,41
h,3,874
p,2,46
t,2,979
s,9,65
x,2,908
n,9,92
v,2,696
t,6,22
p,5,179
l,2,9
i,5,641
a,8,92
o,5,66
k,4,38
m,4,254
o,4,19
q,4,267
z,3,99
r,4,621
w,2,77
s,4,737
o,5,26
j,7,823
i,8,44
k,7,595
d,6,76
l,7,724
j,2,6
g,6,856
d,4,33
z,6,306
y,5,87
n,6,372
n,3,57
w,9,967
f,2,50
b,9,597
w,9,74
c,9,317
r,9,19
d,8,378
j,8,41
e,8,182
s,7,3
f,8,255
g,8,63
a,8,819
m,7,79
u,8,431
j,3,71
y,8,324
q,3,87
h,8,696
u,7,84
t,2,548
t,9,31
x,2,538
d,4,5
v,2,627
x,8,5
p,5,753
z,7,79
i,5,605
j,4,78
o,5,348
g,8,22
m,4,616
r,7,95
q,4,322
n,2,8
r,4,138
l,2,11
s,4,669
c,9,49
j,7,54
e,5,39
k,7,531
y,7,80
l,7,156
u,5,40
g,6,538
s,2,90
z,6,92
f,2,10
n,6,563
p,6,63
w,9,428
j,8,8
b,9,845
v,4,11
c,9,559
d,7,79
d,8,975
n,4,65
e,8,189
h,3,89
f,8,853
t,3,96
a,8,956
i,5,46
u,8,245
t,2,19
y,8,613
m,3,67
h,8,436
s,9,97
t,2,682
n,4,100
x,2,727
q,2,70
v,2,587
i,4,70
p,5,378
o,5,60
i,5,457
v,5,63
o,5,604
e,8,22
m,4,209
q,5,30
q,4,698
u,3,27
r,4,458
x,2,62
s,4,954
q,2,43
j,7,849
u,2,99
k,7,571
j,9,96
l,7,193
n,5,65
g,6,685
g,7,25
z,6,120
g,2,23
n,6,506
z,9,73
w,9,826
l,4,99
b,9,398
j,7,50
c,9,29
u,4,56
d,8,619
o,2,90
e,8,524
x,4,59
f,8,628
d,7,68
a,8,443
m,9,30
u,8,408
h,3,70
y,8,309
q,2,66
h,8,694
g,7,41
t,2,123
a,2,29
x,2,173
b,8,58
v,2,92
y,2,68
p,5,912
o,8,88
i,5,876
g,4,59
o,5,464
i,2,31
m,4,611
m,9,49
q,4,236
e,3,3
r,4,361
c,4,61
s,4,276
f,2,41
j,7,271
b,2,7
k,7,561
f,2,93
l,7,587
y,4,72
g,6,553
x,3,92
z,6,169
z,2,63
n,6,151
p,3,32
w,9,487
m,4,10
b,9,856
v,7,77
c,9,184
t,7,37
d,8,73
e,9,97
e,8,121
t,2,6
f,8,52
w,8,79
a,8,132
y,7,66
u,8,706
b,7,88
y,8,109
c,5,77
h,8,864
u,6,47
t,2,806
g,8,58
x,2,460
h,8,68
v,2,802
n,3,85
p,5,88
c,5,61
i,5,902
r,5,55
o,5,881
h,2,30
m,4,573
s,7,95
q,4,609
x,7,49
r,4,810
r,4,29
s,4,553
v,8,84
j,7,965
y,5,91
k,7,501
m,9,86
l,7,876
f,8,28
g,6,296
l,6,25
z,6,984
v,2,2
n,6,184
x,2,88
w,9,384
j,3,48
b,9,49
j,2,42
c,9,219
q,7,75
d,8,397
k,6,51
e,8,727
l,8,34
f,8,438
i,2,78
a,3,751
x,4,54
u,3,645
i,9,64
y,3,52
n,4,38
h,3,398
o,6,3
t,2,508
j,6,92
x,2,946
c,7,49
v,2,49
s,4,40
p,5,93
r,8,66
i,5,895
c,3,38
o,5,407
t,8,83
m,4,556
e,3,48
q,4,44
g,7,63
r,4,56
e,5,79
s,4,446
v,7,29
j,7,107
q,5,100
k,7,607
l,5,51
l,7,967
z,4,5
g,6,522
r,8,28
z,6,515
i,2,5
n,6,645
i,3,34
w,9,632
l,7,8
b,9,839
k,4,5
c,9,166
a,6,45
d,8,910
m,5,98
e,8,229
z,7,86
f,8,793
y,6,67
a,8,519
v,4,63
u,8,406
f,3,23
y,8,808
a,2,55
h,8,39
a,9,99
t,2,726
x,6,7
x,2,669
n,2,15
v,2,242
p,9,25
p,5,491
j,3,41
i,5,36
j,7,84
o,5,909
f,8,14
m,4,816
y,5,17
q,4,482
x,7,36
r,4,867
k,5,55
s,4,551
z,5,77
j,7,392
z,5,62
k,7,308
s,4,21
l,7,970
z,8,48
g,6,386
d,3,46
z,6,264
u,6,57
n,6,335
q,5,65
w,9,880
a,5,49
b,9,718
r,6,86
c,9,828
y,7,77
d,8,836
n,3,7
e,8,193
u,4,51
f,8,358
z,6,11
a,8,826
z,5,95
u,8,416
z,3,54
y,8,474
i,2,50
h,8,591
p,7,95
t,2,408
d,5,75
x,2,860
e,7,55
v,2,262
p,3,25
p,5,956
e,3,24
i,5,517
o,2,73
o,5,610
k,8,58
m,4,815
p,6,28
q,4,519
u,2,88
r,4,240
k,4,43
s,4,443
d,2,23
j,7,317
p,4,47
k,7,812
c,5,19
l,7,890
z,9,97
g,6,560
h,6,21
z,6,702
f,8,98
n,6,672
y,5,56
w,9,326
p,5,84
b,9,64
h,3,91
c,9,847
r,3,92
d,8,357
a,3,79
e,8,821
c,9,98
f,8,659
u,2,10
a,3,946
b,7,97
u,3,470
i,3,21
y,3,994
t,6,25
h,3,808
c,6,72
t,2,851
a,8,58
x,2,89
w,8,5
v,2,542
d,9,61
p,5,821
h,2,100
i,5,565
z,8,53
o,5,289
b,2,67
m,4,850
x,5,88
q,4,151
c,3,8
r,4,139
r,5,54
s,4,962
i,8,97
j,7,346
m,7,73
k,7,816
h,7,63
l,7,245
t,6,20
g,6,103
i,4,80
z,6,797
t,8,3
n,6,935
h,4,65
w,9,267
s,2,64
b,9,992
y,7,28
c,9,659
b,2,80
d,8,709
e,8,27
e,8,535
q,8,72
f,8,429
j,3,16
a,8,860
i,5,74
u,8,81
o,5,2
y,8,46
e,3,6
h,8,778
z,8,79
t,2,782
g,5,58
x,2,362
e,9,85
v,2,372
o,2,48
p,5,931
h,7,98
i,5,50
w,2,41
o,5,700
q,8,81
m,4,819
i,5,94
q,4,785
c,8,51
r,4,941
g,6,29
s,4,796
q,6,11
j,7,967
x,3,75
k,7,166
d,7,73
l,7,823
g,5,21
g,6,232
i,2,75
z,6,90
a,6,70
n,6,213
h,6,17
w,9,682
w,3,41
b,9,395
q,2,5
c,9,247
i,2,77
d,8,195
p,7,69
e,8,614
m,7,72
f,8,184
j,2,65
a,8,725
w,4,68
u,8,795
n,6,34
y,8,820
g,9,65
h,8,535
d,3,51
t,2,473
k,2,9
x,2,379
s,8,34
v,2,317
i,7,85
p,5,169
e,8,73
i,5,394
v,9,47
o,5,749
s,9,50
m,4,31
f,4,87
q,4,691
f,3,24
r,4,290
o,9,40
s,4,159
n,7,53
j,7,760
s,5,12
k,7,987
b,2,20
l,7,304
n,7,8
g,6,874
o,3,17
z,6,497
y,7,14
n,6,74
c,6,97
w,9,981
u,7,92
b,9,555
t,3,14
c,9,152
n,9,86
d,8,79
t,8,91
e,8,622
w,4,14
f,8,852
x,7,21
a,3,119
z,7,68
u,3,369
l,8,43
y,3,746
r,8,84
h,3,743
k,3,17
t,2,565
i,7,40
x,2,674
g,7,50
v,2,762
u,5,75
p,5,279
s,9,79
i,5,614
e,2,15
o,5,379
d,9,58
m,4,211
q,5,81
q,4,169
c,2,50
r,4,263
e,2,30
s,4,265
d,9,35
j,7,191
v,9,99
k,7,318
b,6,72
l,7,601
k,7,41
g,6,127
r,9,24
z,6,11
j,5,30
n,6,772
k,7,33
w,9,257
y,7,97
b,9,204
h,4,85
c,9,145
j,6,83
d,8,396
d,7,75
e,8,21
m,9,40
f,8,250
w,6,19
a,8,231
q,5,80
u,8,647
p,8,7
y,8,563
z,8,35
h,8,824
t,5,51
t,2,378
l,6,16
x,2,323
b,4,3
v,2,370
q,3,38
p,5,913
f,6,97
i,5,289
p,2,57
o,5,967
g,3,72
m,4,707
i,4,20
q,4,539
f,2,89
r,4,331
c,7,27
s,4,478
f,6,37
j,7,341
q,6,71
k,7,842
p,2,68
l,7,140
c,2,42
g,6,914
i,6,6
z,6,33
q,3,41
n,6,283
n,5,77
w,9,747
t,9,51
b,9,316
l,7,31
c,9,436
a,5,51
d,8,382
l,7,6
e,8,200
r,6,52
f,8,14
j,2,26
a,3,291
g,9,84
u,3,63
n,8,21
y,3,153
b,8,53
h,3,708
d,4,8
t,2,305
o,9,42
x,2,298
t,7,47
v,2,19
x,9,69
p,5,693
u,2,95
i,5,371
h,5,99
o,5,597
l,6,38
m,4,234
d,2,98
q,4,837
s,7,8
r,4,268
e,3,79
s,4,425
q,6,50
j,7,239
w,3,60
k,7,794
g,8,9
l,7,590
r,9,4
g,6,66
q,2,96
z,6,226
l,9,12
n,6,209
x,9,88
w,9,661
x,9,68
b,9,460
g,4,80
c,9,271
p,4,49
d,8,735
d,5,30
e,8,192
j,2,68
f,8,998
r,6,27
a,3,374
z,4,8
u,3,92
j,9,15
y,3,929
j,8,100
h,3,361
j,8,13
t,2,788
c,5,84
x,2,745
s,7,48
v,2,369
k,7,78
p,5,824
r,9,68
i,5,857
r,2,1
o,5,74
z,4,1
m,4,508
z,4,49
q,4,718
s,5,44
r,4,790
z,8,63
s,4,802
e,7,11
j,7,617
l,7,25
k,7,253
m,6,83
l,7,432
x,6,97
g,6,591
r,9,50
z,6,711
u,5,63
n,6,110
u,5,1
w,9,546
z,4,49
b,9,337
b,6,17
c,9,951
o,2,7
d,8,179
t,6,94
e,8,751
j,5,64
f,8,357
d,9,22
a,3,219
f,9,73
u,3,327
p,8,28
y,3,747
b,6,22
h,3,841
e,8,40
t,2,547
e,8,35
x,2,561
k,9,53
v,2,275
t,4,26
p,5,673
w,4,84
i,5,872
b,4,39
o,5,985
r,3,74
m,4,337
c,5,34
q,4,884
e,4,89
r,4,352
j,4,46
s,4,894
w,2,47
j,7,851
f,3,62
k,7,937
j,4,47
l,7,410
q,4,35
g,6,477
e,7,33
z,6,360
n,8,19
n,6,304
c,8,48
w,9,446
u,6,5
b,9,156
z,3,81
c,9,505
t,8,24
d,8,74
c,9,26
e,8,868
m,2,32
f,8,482
p,5,44
a,3,491
e,4,51
u,3,606
x,4,79
y,3,543
b,8,46
h,3,384
a,3,28
t,2,63
r,6,19
x,2,198
x,3,7
v,2,703
c,4,66
p,5,644
d,3,33
i,5,625
p,5,14
o,5,820
m,7,52
m,4,463
f,5,79
q,4,16
c,5,54
r,4,991
k,6,16
s,4,960
d,6,31
j,7,508
i,2,25
k,7,46
z,2,96
l,7,827
m,4,64
g,6,513
m,5,98
z,6,922
y,5,61
n,6,224
w,7,73
w,9,541
u,7,2
b,9,692
m,9,98
c,9,673
h,7,80
d,8,968
c,2,69
e,8,544
j,7,68
f,8,948
f,9,30
a,8,218
k,4,15
u,8,335
z,8,34
y,8,628
x,8,8
h,8,724
c,6,32
t,2,751
n,4,73
x,2,69
r,2,83
v,2,872
k,7,79
p,5,867
d,2,34
i,5,499
a,7,60
o,5,289
s,3,5
m,4,929
f,9,42
q,4,718
a,3,66
r,4,640
w,2,66
s,4,276
m,8,82
j,7,215
a,8,11
k,7,797
u,5,72
l,7,256
y,3,29
g,6,422
x,5,18
z,6,887
q,9,28
n,6,664
z,3,54
w,9,64
m,9,73
b,9,534
g,6,100
c,9,48
u,5,11
d,8,901
f,9,66
e,8,369
o,5,44
f,8,231
p,3,55
a,8,150
l,8,60
u,8,892
y,6,22
y,8,554
k,9,4
h,8,584
p,4,24
t,2,157
x,9,20
x,2,219
n,2,81
v,2,417
y,6,99
p,5,446
n,5,37
i,5,308
p,5,96
o,5,822
r,4,30
m,4,888
d,9,58
q,4,710
g,8,31
r,4,121
a,2,93
s,4,634
q,5,55
j,7,538
l,9,20
k,7,637
m,6,86
l,7,768
s,6,18
g,6,530
r,8,38
z,6,673
i,9,78
n,6,657
p,7,74
w,9,204
x,2,34
b,9,19
e,6,48
c,9,321
r,6,54
d,8,841
r,5,48
e,8,47
u,3,53
f,8,442
b,4,51
a,8,21
p,3,3
u,8,265
q,3,73
y,8,571
g,9,82
h,8,785
h,3,89
t,2,762
x,2,68
x,2,817
u,6,39
v,2,749
y,8,88
p,5,170
z,6,76
i,5,977
g,7,2
o,5,231
z,5,21
m,4,680
r,6,90
q,4,442
z,3,63
r,4,182
s,2,65
s,4,908
w,8,92
j,7,769
p,4,20
k,7,119
g,4,79
l,7,70
d,6,92
g,6,374
r,5,54
z,6,56
b,7,81
n,6,207
f,3,58
w,9,510
p,5,88
b,9,848
p,9,23
c,9,794
m,2,15
d,8,912
b,3,97
e,8,116
p,8,100
f,8,831
j,8,17
a,8,313
p,3,14
u,8,846
f,4,69
y,8,440
u,4,17
h,8,130
b,7,45
t,2,540
q,8,58
x,2,661
z,5,89
v,2,700
w,6,20
p,5,227
c,8,31
i,5,324
s,6,19
o,5,303
g,9,94
m,4,19
e,9,82
q,4,185
d,6,90
r,4,762
o,4,15
s,4,204
p,6,63
j,7,440
z,3,93
k,7,39
q,3,55
l,7,882
v,3,89
g,6,510
r,9,17
z,6,283
r,2,91
n,6,513
n,3,37
w,9,460
e,7,24
b,9,912
y,7,42
c,9,749
s,7,64
d,8,474
c,4,50
e,8,832
b,4,32
f,8,820
y,9,44
a,8,793
z,8,38
u,8,504
l,7,100
y,8,797
v,9,94
h,8,905
c,7,75
t,2,942
g,3,40
x,2,995
l,5,18
v,2,229
i,5,7
p,5,337
r,4,79
i,5,535
h,9,41
o,5,67
c,6,57
m,4,376
p,2,8
q,4,256
k,3,36
r,4,68
z,7,94
s,4,232
p,4,37
j,7,869
d,7,58
k,7,691
u,2,13
l,7,623
a,9,60
g,6,298
e,8,79
z,6,323
m,2,65
n,6,519
w,4,98
w,9,989
f,6,17
b,9,505
l,5,50
c,9,783
s,4,81
d,8,758
r,6,59
e,8,459
h,7,64
f,8,723
r,5,70
a,8,688
e,8,6
u,8,180
n,5,36
y,8,47
i,4,78
h,8,622
l,9,85
t,2,135
r,5,92
x,2,724
z,5,84
v,2,719
x,2,76
p,5,656
l,6,63
i,5,974
j,3,95
o,5,24
p,3,44
m,4,301
m,3,9
q,4,47
m,8,96
r,4,903
h,8,65
s,4,238
j,2,68
j,7,933
p,8,62
k,7,956
i,3,73
l,7,465
f,3,4
g,6,179
r,9,9
z,6,694
a,9,5
n,6,694
k,7,31
w,9,769
x,4,80
b,9,792
u,7,88
c,9,789
s,8,61
d,8,649
f,8,18
e,8,95
o,9,6
f,8,230
z,2,100
a,3,623
h,4,64
u,3,220
a,7,18
y,3,841
f,4,93
h,3,611
a,9,39
t,2,12
i,4,96
x,2,36
g,2,45
v,2,359
j,3,83
p,5,920
p,2,48
i,5,476
g,6,31
o,5,469
x,5,11
m,4,27
h,2,49
q,4,258
y,8,41
r,4,909
g,8,23
s,4,649
q,5,63
j,7,489
k,2,82
k,7,226
m,3,32
l,7,82
p,6,32
g,6,16
n,2,62
z,6,479
w,8,58
n,6,472
k,6,56
w,9,896
x,2,88
b,9,896
z,6,8
c,9,872
a,3,59
d,8,542
y,4,2
e,8,841
q,4,3
f,8,601
m,5,92
a,3,579
l,6,82
u,3,794
g,4,60
y,3,908
w,7,69
h,3,82
k,8,77
t,2,578
d,8,96
x,2,467
g,4,79
v,2,680
u,4,58
p,5,505
l,5,94
i,5,942
z,6,84
o,5,19
y,6,15
m,4,53
l,3,49
q,4,184
g,7,88
r,4,750
o,7,69
s,4,816
v,2,21
j,7,662
h,5,73
k,7,172
q,9,48
l,7,537
b,4,12
g,6,298
s,7,96
z,6,451
y,7,36
n,6,38
f,9,33
w,9,29
y,2,62
b,9,426
a,7,57
c,9,327
k,4,76
d,8,522
u,7,19
e,8,19
x,4,60
f,8,691
a,4,86
a,8,405
m,4,87
u,8,279
m,5,59
y,8,947
s,5,62
h,8,442
f,4,97
t,2,840
b,9,41
x,2,481
c,3,32
v,2,545
p,3,60
p,5,366
o,3,60
i,5,86
s,4,62
o,5,42
l,7,78
m,4,693
b,6,48
q,4,10
v,8,75
r,4,680
q,7,53
s,4,303
k,5,23
j,7,101
m,8,48
k,7,110
n,5,32
l,7,181
u,2,71
g,6,540
e,4,66
z,6,253
z,7,69
n,6,261
y,9,26
w,9,92
o,9,34
b,9,115
y,9,42
c,9,890
s,5,23
d,8,392
f,3,24
e,8,821
t,5,16
f,8,264
i,9,28
a,3,172
u,4,19
u,3,599
h,4,57
y,3,20
k,4,94
h,3,588
s,7,73
t,2,758
z,6,80
x,2,206
g,4,97
v,2,720
x,4,49
p,5,955
a,8,57
i,5,553
f,4,60
o,5,159
k,3,46
m,4,762
l,4,100
q,4,856
q,6,85
r,4,713
h,6,74
s,4,93
g,5,98
j,7,235
c,3,17
k,7,993
a,5,96
l,7,262
o,3,39
g,6,896
q,2,17
z,6,518
p,4,91
n,6,878
a,5,60
w,9,242
o,8,4
b,9,551
m,8,45
c,9,571
k,4,72
d,8,304
n,8,67
e,8,655
t,4,68
f,8,447
z,4,64
a,8,514
c,8,95
u,8,238
o,3,83
y,8,205
q,9,89
h,8,583
w,5,63
t,2,304
i,4,36
x,2,705
r,4,95
v,2,507
m,7,94
p,5,24
m,8,12
i,5,820
j,4,11
o,5,414
u,2,14
m,4,605
d,9,43
q,4,723
b,3,15
r,4,167
t,4,57
s,4,325
o,6,35
j,7,939
l,6,56
k,7,762
j,4,50
l,7,375
h,3,2
g,6,41
c,6,47
z,6,115
s,4,5
n,6,955
s,8,14
w,9,224
t,8,71
b,9,509
k,6,10
c,9,499
l,9,78
d,8,242
u,6,16
e,8,134
n,3,95
f,8,216
w,4,35
a,8,795
e,9,46
u,8,76
b,2,9
y,8,14
l,4,34
h,8,728
r,4,52
t,2,311
h,6,78
x,2,419
g,4,7
v,2,899
w,5,26
p,5,958
p,7,99
i,5,379
s,6,25
o,5,368
x,5,48
m,4,371
f,2,46
q,4,309
d,3,78
r,4,31
p,5,2
s,4,705
k,9,3
j,7,909
u,7,56
k,7,11
o,6,94
l,7,831
t,5,61
g,6,423
e,6,12
z,6,633
i,7,7
n,6,420
k,6,29
w,9,407
n,2,95
b,9,295
k,2,47
c,9,282
y,6,35
d,8,220
v,2,46
e,8,734
m,3,7
f,8,832
n,3,84
a,8,850
g,8,10
u,8,140
x,8,47
y,8,327
b,2,14
h,8,663
e,4,41
t,2,710
e,4,54
x,2,793
l,8,32
v,2,415
g,7,6
p,5,817
n,8,92
i,5,939
w,5,14
o,5,233
s,3,52
m,4,160
g,2,61
q,4,393
z,4,11
r,4,991
i,3,41
s,4,973
k,5,15
j,7,244
j,5,58
k,7,958
y,8,18
l,7,773
u,9,3
g,6,319
u,6,58
z,6,866
k,4,92
n,6,722
c,6,90
w,9,451
s,3,90
b,9,382
y,8,61
c,9,413
w,3,37
d,8,682
o,9,54
e,8,682
r,9,79
f,8,466
h,3,31
a,8,136
s,3,6
u,8,144
w,3,10
y,8,821
p,5,8
h,8,910
y,3,29
t,2,807
w,6,99
x,2,128
s,2,35
v,2,990
n,4,8
p,5,132
a,8,61
i,5,420
o,8,31
o,5,623
m,8,53
m,4,554
d,8,62
q,4,224
i,5,26
r,4,27
j,4,87
s,4,299
k,4,41
j,7,279
u,8,11
k,7,911
s,5,27
l,7,646
u,4,34
g,6,143
w,5,12
z,6,88
u,3,10
n,6,841
v,2,88
w,9,646
r,7,41
b,9,695
s,4,1
c,9,986
i,6,56
d,8,263
i,9,58
e,8,742
h,9,25
f,8,459
m,3,12
a,8,323
x,8,28
u,8,173
z,4,93
y,8,141
a,9,59
h,8,167
q,7,5
t,2,424
w,6,40
x,2,316
q,9,76
v,2,502
l,4,63
p,5,952
h,8,99
i,5,340
b,8,73
o,5,299
q,5,85
m,4,264
d,3,25
q,4,432
x,5,11
r,4,771
t,5,61
s,4,236
i,2,17
j,7,555
w,5,29
k,7,734
b,3,52
l,7,988
b,8,63
g,6,230
f,4,43
z,6,881
f,2,69
n,6,200
p,7,50
w,9,128
o,4,14
b,9,597
v,6,73
c,9,891
o,6,53
d,8,526
l,3,18
e,8,133
t,8,77
f,8,751
l,4,31
a,3,956
s,9,52
u,3,406
w,9,81
y,3,450
t,3,81
h,3,902
j,2,67
t,2,495
f,2,90
x,2,285
c,5,64
v,2,336
j,6,49
p,5,962
k,8,89
i,5,655
d,9,23
o,5,883
f,5,29
m,4,872
q,6,85
q,4,759
r,4,100
r,4,887
a,3,32
s,4,192
g,9,4
j,7,724
q,6,26
k,7,773
l,9,80
l,7,756
w,5,25
g,6,100
t,5,69
z,6,665
x,4,35
n,6,162
n,5,58
w,9,753
f,3,15
b,9,698
z,8,10
c,9,343
h,6,17
d,8,133
j,9,91
e,8,837
i,6,67
f,8,88
i,2,78
a,8,450
c,8,91
u,8,263
s,3,71
y,8,573
f,9,51
h,8,570
x,7,3
t,2,693
l,2,8
x,2,730
s,7,20
v,2,910
h,6,35
p,5,956
z,5,53
i,5,542
p,3,62
o,5,204
y,4,68
m,4,239
b,4,56
q,4,725
k,2,16
r,4,207
p,4,65
s,4,898
c,6,85
j,7,81
r,6,12
k,7,297
b,5,97
l,7,405
p,5,49
g,6,175
o,2,52
z,6,129
w,6,94
n,6,310
x,9,14
w,9,544
d,6,41
b,9,23
e,6,95
c,9,766
b,7,10
d,8,199
i,7,50
e,8,996
j,9,32
f,8,514
o,7,19
a,8,95
p,8,91
u,8,849
x,5,29
y,8,718
v,8,95
h,8,318
t,2,1
t,2,621
r,5,29
x,2,664
y,4,27
v,2,979
x,7,74
p,5,187
y,4,72
i,5,84
j,8,8
o,5,252
x,3,63
m,4,752
i,2,7
q,4,439
y,4,80
r,4,720
v,2,39
s,4,372
e,3,1
j,7,930
h,5,52
k,7,777
t,8,25
l,7,515
f,8,25
g,6,341
j,8,66
z,6,466
q,4,23
n,6,241
t,5,26
w,9,56
u,4,79
b,9,280
y,5,35
c,9,244
t,3,20
d,8,267
k,5,34
e,8,394
p,2,37
f,8,135
o,6,16
a,8,142
t,4,91
u,8,855
i,5,98
y,8,74
o,2,69
h,8,304
f,4,41
t,2,971
w,7,31
x,2,259
b,4,44
v,2,960
d,2,22
p,5,475
u,3,93
i,5,310
u,5,39
o,5,554
m,2,24
m,4,194
w,3,85
q,4,709
p,5,47
r,4,401
n,4,38
s,4,258
g,4,95
j,7,236
g,7,21
k,7,222
e,3,32
l,7,357
r,4,50
g,6,340
s,2,12
z,6,321
q,6,100
n,6,871
a,4,74
w,9,852
q,6,72
b,9,829
l,6,81
c,9,471
b,2,91
d,8,316
y,9,65
e,8,944
a,4,44
f,8,431
n,9,10
a,3,698
f,7,12
u,3,512
e,8,16
y,3,238
j,2,7
h,3,180
l,8,67
t,2,660
g,5,19
x,2,182
h,7,10
v,2,690
q,6,83
p,5,951
e,4,13
i,5,830
d,8,86
o,5,976
g,3,84
m,4,220
w,4,13
q,4,317
i,9,20
r,4,58
a,9,89
s,4,993
u,8,36
j,7,731
x,6,44
k,7,500
i,2,82
l,7,729
u,7,19
g,6,434
p,4,86
z,6,240
t,2,36
n,6,890
s,8,22
w,9,216
q,9,98
b,9,654
j,4,49
c,9,576
s,7,55
d,8,177
x,9,72
e,8,360
j,6,65
f,8,875
c,9,62
a,8,383
o,4,47
u,8,189
w,6,2
y,8,806
j,3,77
h,8,232
w,4,93
t,2,787
n,7,64
x,2,449
l,9,14
v,2,639
h,9,58
p,5,580
t,5,74
i,5,726
f,9,8
o,5,976
v,8,2
m,4,369
f,6,73
q,4,660
b,3,82
r,4,979
v,9,34
s,4,531
l,8,7
j,7,669
p,6,22
k,7,923
w,9,44
l,7,199
j,3,92
g,6,241
c,2,92
z,6,427
h,5,94
n,6,536
s,9,91
w,9,468
b,4,43
b,9,476
j,9,85
c,9,785
y,6,63
d,8,12
r,6,90
e,8,416
o,6,14
f,8,92
w,7,30
a,8,299
q,9,20
u,8,26
m,7,58
y,8,54
r,7,15
h,8,264
k,9,68
t,2,631
u,3,40
x,2,298
k,9,2
v,2,661
r,7,55
p,5,168
h,8,6
i,5,998
w,9,53
o,5,679
a,5,80
m,4,992
z,2,68
q,4,166
p,5,82
r,4,332
l,2,82
s,4,457
f,2,73
j,7,51
f,7,68
k,7,719
p,4,92
l,7,551
l,2,61
g,6,962
q,2,93
z,6,266
g,9,90
n,6,187
q,5,75
w,9,762
m,6,42
b,9,894
k,7,88
c,9,986
m,8,3
d,8,349
a,9,91
e,8,128
h,6,46
f,8,258
m,8,69
a,8,603
h,8,52
u,8,317
r,7,76
y,8,990
j,5,25
h,8,277
x,6,36
t,2,498
k,4,63
x,2,942
p,6,52
v,2,966
q,4,10
p,5,702
w,6,39
i,5,602
l,9,46
o,5,49
v,8,4
m,4,804
f,2,96
q,4,143
s,5,35
